Date,Close,High,Low,Open,Volume
2018-02-21,5.963581085205078,6.22186913163197,5.959877301517261,6.2149551508922505,892292000
2018-02-22,5.983101844787598,6.069086435851359,5.917625143276872,5.997432767055689,534364000
2018-02-23,6.076498031616211,6.076498031616211,5.992243024770804,6.04289490180953,415300000
2018-02-26,6.092559337615967,6.12715073010271,6.030294359867452,6.122703332679039,469312000
2018-02-27,6.0797119140625,6.150130385346816,6.0567331409142895,6.065874883803376,455436000
2018-02-28,5.979394435882568,6.130114383636333,5.967781344087161,6.090581236231514,523116000
2018-03-01,5.7375006675720215,6.0310344955789645,5.636443866339564,5.97717042972717,1040120000
2018-03-02,5.844487190246582,5.8509115742309685,5.4815231620254234,5.630019649725559,913428000
2018-03-05,5.822497844696045,5.862030997490262,5.671036093708031,5.7943303672938855,620776000
2018-03-06,5.983349323272705,6.002622009590506,5.864749844281016,5.907742143633692,636808000
2018-03-07,5.9754414558410645,6.02757595760045,5.879326406215545,5.880561610998472,581208000
2018-03-08,5.959134101867676,6.002867703637452,5.9149061354144825,6.002867703637452,411912000
2018-03-09,6.061674118041992,6.074521945773585,5.9905143444255415,6.006574364726223,505524000
2018-03-12,6.171130657196045,6.251185216531933,6.094782183459162,6.102936137303769,605060000
2018-03-13,6.12047815322876,6.288247315204571,6.079215437364487,6.213875365215344,619772000
2018-03-14,6.145927906036377,6.190649761224744,6.0836629398698125,6.1634705457422845,505496000
2018-03-15,6.1607537269592285,6.241796550769239,6.11874969218862,6.159518522086137,401952000
2018-03-16,6.188920497894287,6.2079457611636775,6.1395038257144074,6.177060458869331,399456000
2018-03-19,5.954687118530273,6.161000737351498,5.855854233128718,6.132092418807679,713772000
2018-03-20,6.166683197021484,6.205475035880134,5.957651299969057,5.957651299969057,554696000
2018-03-21,6.141480922698975,6.226477242198689,6.1110895132459655,6.160258768339329,438688000
2018-03-22,5.975687503814697,6.124678344170441,5.938378292695647,6.078226922452298,551196000
2018-03-23,5.756280422210693,5.991749793357609,5.745161692403051,5.989278912147866,735620000
2018-03-26,6.040671348571777,6.041906553384697,5.828674668740064,5.880561753784872,611424000
2018-03-27,5.572202682495117,6.177060428326292,5.43210709147728,6.1214667902168935,1409000000
2018-03-28,5.469170093536377,5.66782412342045,5.3616893596201365,5.537858984553236,945904000
2018-03-29,5.722182273864746,5.818791220491202,5.453109325727342,5.537364338975265,916628000
2018-04-02,5.461757183074951,5.79778944981991,5.37404303062302,5.651763826874527,922092000
2018-04-03,5.568001747131348,5.691542944931062,5.46916888314603,5.628537141413006,667432000
2018-04-04,5.589994430541992,5.600371849956054,5.2875652305798555,5.312520520781163,789168000
2018-04-05,5.469910144805908,5.661398905403933,5.398503442460601,5.648303662971835,701240000
2018-04-06,5.293741703033447,5.475347468322936,5.264585964188444,5.367372361645052,662988000
2018-04-09,5.322403430938721,5.484489560749731,5.3023894347219755,5.356747878247084,499524000
2018-04-10,5.631256103515625,5.658187905325075,5.495360475784139,5.552436743111283,761676000
2018-04-11,5.589994430541992,5.657695074771193,5.557379549162812,5.616432343880295,460244000
2018-04-12,5.7965545654296875,5.814344627825064,5.638668880942705,5.682896854549457,593920000
2018-04-13,5.719956874847412,5.868453340435077,5.671775887228296,5.860052441678295,503036000
2018-04-16,5.71971321105957,5.753069407311364,5.625574644167119,5.726631491354238,350792000
2018-04-17,5.86919641494751,5.890445614871483,5.716252507384096,5.771846152597597,447224000
2018-04-18,5.840287685394287,5.911447457746737,5.751338323408006,5.818791538526428,391364000
2018-04-19,5.659177303314209,5.759492830281805,5.603831065689306,5.726136636882171,471996000
2018-04-20,5.651022434234619,5.734783081732713,5.6198901831966905,5.65052806954587,386200000
2018-04-23,5.531681060791016,5.719957640441089,5.5057375211040105,5.668811872382748,427508000
2018-04-24,5.465464115142822,5.6532463663324855,5.40023436206555,5.557378724363307,414596000
2018-04-25,5.353290557861328,5.4748553143447225,5.196146137023497,5.435816038137816,588492000
2018-04-26,5.564789772033691,5.57294372515703,5.448908157916776,5.514879209123028,375824000
2018-04-27,5.592216491699219,5.690308529277498,5.549965513069116,5.670541953739788,400848000
2018-04-30,5.556883811950684,5.658187570873458,5.537611601019302,5.608523949501842,327844000
2018-05-01,5.612231731414795,5.614949559572972,5.490172640875551,5.548731540381475,253788000
2018-05-02,5.591722011566162,5.653245194599308,5.565531054308875,5.608770757760308,268248000
2018-05-03,5.75677490234375,5.782965868818142,5.5783813137634475,5.623597549092021,443144000
2018-05-04,5.906752109527588,5.909964301493581,5.710815939958727,5.728111633202851,400660000
2018-05-07,6.144445896148682,6.201522160099138,6.001385051852191,6.011268575294066,687616000
2018-05-08,6.186944007873535,6.189661835313137,6.095770252030358,6.144692559760127,506616000
2018-05-09,6.3198747634887695,6.322098697844663,6.1797791521493535,6.206958372783613,596760000
2018-05-10,6.427355766296387,6.436497507612215,6.35496031956407,6.3727503800306735,994080000
2018-05-11,6.288990497589111,6.418956130651816,6.19040501233881,6.245751249672312,1214456000
2018-05-14,6.30949592590332,6.386833119690314,6.28577632113989,6.327039036259138,523140000
2018-05-15,6.067356586456299,6.248715391426777,5.967041077748978,6.245997092376111,963528000
2018-05-16,6.078475475311279,6.140493036211497,5.991996521218822,6.028811848736104,553828000
2018-05-17,6.12047815322876,6.214122311890762,6.064143207262939,6.080203695338439,519784000
2018-05-18,6.0767436027526855,6.235617475475372,6.071801842386492,6.172364733622482,483716000
2018-05-21,6.034740924835205,6.177801761741882,5.942085018079283,6.174095676278785,640624000
2018-05-22,5.9966912269592285,6.073286655171677,5.9361558188208825,6.048084422250063,518264000
2018-05-23,6.120060443878174,6.12129688402957,5.939825949406634,5.940567719184721,442956000
2018-05-24,6.123770236968994,6.166047823147959,6.063197859331765,6.116353480600925,437372000
2018-05-25,6.163080215454102,6.1793977382555845,6.100777203792342,6.136378857375659,292112000
2018-05-29,6.14601993560791,6.214009995996872,6.099292684366807,6.145031066439956,352684000
2018-05-30,6.254804611206055,6.2634578073337,6.154921735010483,6.17964535461682,390996000
2018-05-31,6.235025405883789,6.309443359324026,6.212279997982969,6.222910932089949,493868000
2018-06-01,6.3692731857299805,6.375454443154054,6.271120967026768,6.279774161543991,421968000
2018-06-04,6.548025608062744,6.570029246817029,6.371252370342508,6.40339274467173,642024000
2018-06-05,6.553465366363525,6.591045233446808,6.506490532509422,6.551240056511018,391712000
2018-06-06,6.555441379547119,6.558655557966693,6.447152426508077,6.46346994643949,371356000
2018-06-07,6.499814510345459,6.563601057186747,6.409573235207362,6.551733682992139,369448000
2018-06-08,6.4844865798950195,6.527010792002189,6.408337979971783,6.427127912611173,360456000
2018-06-11,6.443445205688477,6.513412544338041,6.4305889612666265,6.471877203081521,265372000
2018-06-12,6.491903305053711,6.504017779962381,6.419710654500263,6.469899664971444,319160000
2018-06-13,6.487452507019043,6.568298345834007,6.478304641110039,6.493386194154102,338208000
2018-06-14,6.59895658493042,6.655573484370887,6.517616064187925,6.532450519907455,430016000
2018-06-15,6.558160781860352,6.613047027250425,6.510938861735974,6.541843262192052,432260000
2018-06-18,6.553958892822266,6.571512382860502,6.486958168246381,6.5141537228346875,356268000
2018-06-19,6.432319641113281,6.518110304281356,6.304993636426343,6.450862002192565,594932000
2018-06-20,6.485228061676025,6.538136107117899,6.435039053196084,6.473360686687477,369780000
2018-06-21,6.356666088104248,6.535417081326621,6.349001760839848,6.517121818613466,359516000
2018-06-22,6.204367637634277,6.3907833922434945,6.1890394577479775,6.377432479185783,434160000
2018-06-25,5.911890029907227,6.101766633436622,5.82337985092073,6.098058255229692,665816000
2018-06-26,5.982844352722168,6.073332713500561,5.931419386754138,6.02512192579646,478884000
2018-06-27,5.827828884124756,6.092617600471763,5.822389396022876,6.026358646530971,453892000
2018-06-28,5.9549078941345215,5.966775268239401,5.810275038522449,5.817939364650027,338012000
2018-06-29,5.857001781463623,6.03253853996287,5.855765341438304,6.019929869712301,392300000
2018-07-02,5.9890265464782715,5.992734924092776,5.767009128743978,5.787529698463304,357572000
2018-07-03,5.8555192947387695,6.0295730166874435,5.847113198684711,6.0236393295648005,222732000
2018-07-05,6.001140117645264,6.0060844631997705,5.871835932229681,5.9106517563239205,306216000
2018-07-06,6.114869117736816,6.1232752139489,5.955402275391055,5.976664615349915,296352000
2018-07-09,6.162339210510254,6.198683110054865,6.0837186662877025,6.189041043467061,303880000
2018-07-10,6.261231422424316,6.2832350564713995,6.134399648280956,6.174699010961345,360016000
2018-07-11,6.119812965393066,6.203131201326417,6.109181561317353,6.168518424251351,367508000
2018-07-12,6.211291313171387,6.259255014559469,6.155169085771474,6.165058722643337,345508000
2018-07-13,6.164068698883057,6.229833456417124,6.122038689961179,6.229833456417124,246988000
2018-07-16,6.136378765106201,6.189287281586046,6.124017191361547,6.136378765106201,197036000
2018-07-17,6.272110939025879,6.287192493015592,6.061713782436663,6.087179171672873,362136000
2018-07-18,6.222912311553955,6.278540346504619,6.171981996131782,6.2646952305282575,277640000
2018-07-19,6.231069564819336,6.2646939499617895,6.189040026518868,6.20412110838301,235752000
2018-07-20,6.202884197235107,6.267412506158028,6.192005693602789,6.228596681046968,222352000
2018-07-23,6.166293621063232,6.178160994623873,6.0147382161009535,6.176430355628103,301584000
2018-07-24,6.148987293243408,6.30078979914946,6.131433332134808,6.214257376922752,354620000
2018-07-25,6.227113246917725,6.239722389643722,6.1005285639903235,6.158381889327705,319112000
2018-07-26,6.300543308258057,6.337381404239805,6.190276591331266,6.207088785521427,325124000
2018-07-27,6.230823040008545,6.344056836184781,6.176925650601559,6.3371342789732275,295420000
2018-07-30,6.035755634307861,6.250850560956816,6.000895270832184,6.244916872034064,340340000
2018-07-31,6.0538010597229,6.128466100668753,5.986553244463329,6.025369068604396,283988000
2018-08-01,6.093606948852539,6.1403346781881565,6.0298203987489805,6.085201323968267,283556000
2018-08-02,6.196209907531738,6.200165384823572,5.96356154089931,6.0224032739077815,269668000
2018-08-03,6.232799053192139,6.256533797954327,6.203872863522399,6.2206845814258545,214288000
2018-08-06,6.280516147613525,6.2839774255396295,6.173710730714454,6.220190883311782,207508000
2018-08-07,6.352708339691162,6.371251168174037,6.3025198132827285,6.329221165634741,258132000
2018-08-08,6.389054298400879,6.4340513977582106,6.319086947158015,6.3539473088183485,262100000
2018-08-09,6.340596675872803,6.4095751607005065,6.332932347384844,6.406855651539733,204280000
2018-08-10,6.2993083000183105,6.331696252936831,6.247636212295186,6.258761819779048,256396000
2018-08-13,6.332188606262207,6.452839613844387,6.306229020221007,6.307959659290421,375208000
2018-08-14,6.463469505310059,6.477562186576666,6.354438789956748,6.43750992345539,466220000
2018-08-15,6.405370712280273,6.51810982494344,6.326749711256938,6.484238341164835,591136000
2018-08-16,6.364823818206787,6.477563403260773,6.304745648022211,6.4750909943011195,801260000
2018-08-17,6.0528130531311035,6.254309899799555,6.0258641260586865,6.253568129968853,1143188000
2018-08-20,6.12747859954834,6.259996521428613,5.901999886921479,6.012267069902748,854388000
2018-08-21,6.26296329498291,6.267413442545277,6.124017021882193,6.143795822264557,673988000
2018-08-22,6.497836112976074,6.502780930675262,6.226866610640642,6.230327888717319,749856000
2018-08-23,6.597224712371826,6.6624947963325365,6.445422205811384,6.4592673179771385,720684000
2018-08-24,6.730236053466797,6.744822932758148,6.601179448847184,6.6056295952886055,531512000
2018-08-27,6.821221828460693,6.895392228353461,6.7285085928127835,6.759907203664735,505776000
2018-08-28,6.7836408615112305,6.83803291943394,6.663731611887613,6.8152870382966295,475384000
2018-08-29,6.889019966125488,6.914004340322926,6.755192460651555,6.775971488084471,420108000
2018-08-30,6.872198104858398,6.968920130124822,6.835339868436462,6.857850479935464,346608000
2018-08-31,6.9431939125061035,6.95605718709204,6.842266535963625,6.852161580332045,306592000
2018-09-04,7.017901420593262,7.0555013711453,6.901636981506901,6.93008453290711,391720000
2018-09-05,6.8872904777526855,7.03571289907151,6.80640039260316,7.00033899796259,393156000
2018-09-06,6.746287822723389,6.873436239069993,6.713387691094614,6.870962477559457,322796000
2018-09-07,6.725013732910156,6.850430552376574,6.6094914867958945,6.654265481017739,295420000
2018-09-10,6.796009540557861,6.825694207721541,6.703740545471441,6.7475251346492575,220140000
2018-09-11,6.748266696929932,6.837319746683039,6.728971547071906,6.749750576286906,243112000
2018-09-12,6.634477138519287,6.727983257381165,6.4791283908914625,6.7084408696793165,419092000
2018-09-13,6.712151527404785,6.802688940436022,6.682961800038493,6.700277660031751,305536000
2018-09-14,6.838062286376953,6.90411025548557,6.765582914854368,6.802441158943348,386936000
2018-09-17,6.776219844818115,6.861562967081699,6.756925165241341,6.81258362066938,205528000
2018-09-18,6.704234600067139,6.882836117583296,6.697555963212411,6.780177613294013,299520000
2018-09-19,6.7279815673828125,6.745792364554479,6.635712588493468,6.685681336944088,224860000
2018-09-20,6.586979866027832,6.648327532539268,6.533053010441323,6.6060273060735675,430584000
2018-09-21,6.516974925994873,6.644371040128891,6.483827562009334,6.598854869429416,435128000
2018-09-24,6.572634696960449,6.576097869171685,6.398980673480155,6.486054919857725,293912000
2018-09-25,6.6396708488464355,6.664655225404641,6.5530910878733595,6.63868143865924,280388000
2018-09-26,6.60281229019165,6.684939465478431,6.586980784311211,6.644618053395329,268548000
2018-09-27,6.614686012268066,6.659212770347407,6.583270235767039,6.637938801426124,214428000
2018-09-28,6.951603889465332,6.973867266689335,6.71858107591866,6.746534150636501,709396000
2018-10-01,7.157912731170654,7.224702405153943,6.99069013205169,7.029279962617605,622060000
2018-10-02,7.086669445037842,7.242017693488077,7.064406064856786,7.130454029817686,383964000
2018-10-03,7.09285306930542,7.164343020632747,6.988957460357177,7.156921737200125,320552000
2018-10-04,6.908809185028076,7.080978798767862,6.831876774863411,7.056736601494195,391220000
2018-10-05,6.675539970397949,6.946163248925775,6.618149930657913,6.884073392637456,426636000
2018-10-08,6.574365139007568,6.707697717759695,6.433611276027734,6.59242317265542,408612000
2018-10-09,6.568676948547363,6.648329908109171,6.50089738507235,6.553834377750684,273500000
2018-10-10,6.077645778656006,6.508565326266384,6.075419251687974,6.462801444779352,684940000
2018-10-11,5.816421985626221,6.123903487582544,5.794900781144436,5.990570441807956,725436000
2018-10-12,6.098672389984131,6.1728838261079435,5.928234312350573,6.073193540733258,608236000
2018-10-15,5.822606086730957,6.085313590991073,5.821616676578489,6.085313590991073,449760000
2018-10-16,6.0811076164245605,6.092239305179087,5.885932447295425,5.9351590180081795,408712000
2018-10-17,6.012587547302246,6.181294510431479,5.963608197714108,6.143199146203947,329668000
2018-10-18,5.925263404846191,6.120191320698833,5.864905151175235,6.081849207865503,524020000
2018-10-19,5.6689887046813965,5.999970213076318,5.63262540611847,5.980428301828371,613608000
2018-10-22,5.719700813293457,5.8211226836767285,5.617042297973618,5.721185164674777,368844000
2018-10-23,5.4683732986450195,5.545800208571613,5.360766775632999,5.4527885509771945,626436000
2018-10-24,4.9328155517578125,5.4765359451811015,4.9189628629854765,5.430030355210597,884288000
2018-10-25,5.141347408294678,5.188595159343033,4.791070768860585,4.835350289730436,951720000
2018-10-26,4.905109405517578,5.067136769292304,4.777218817229926,4.905603874712344,664784000
2018-10-29,4.5916900634765625,5.049572695252985,4.353966966959288,5.046109524275561,758016000
2018-10-30,5.021620750427246,5.031515796486237,4.5916910961498605,4.614696653597426,807192000
2018-10-31,5.215312480926514,5.258849837672039,5.0466055184262295,5.186122753346794,745772000
2018-11-01,5.395397186279297,5.404797289971184,5.125268412199563,5.251674635167855,566528000
2018-11-02,5.316486835479736,5.491625191679545,5.199975165957487,5.385997978722489,452960000
2018-11-05,5.238564491271973,5.3266286019097615,5.0780210135951505,5.303375339716033,379332000
2018-11-06,5.221002578735352,5.3147559369879875,5.183896622134259,5.230649919850028,299012000
2018-11-07,5.288532733917236,5.378080715270347,5.223969126281624,5.287543323842536,483812000
2018-11-08,5.095583915710449,5.230153117792413,5.042151527072607,5.229410942305845,511352000
2018-11-09,5.087667465209961,5.177957615027754,4.973135119078118,5.006777418100709,413240000
2018-11-12,4.68865966796875,5.018404526043291,4.666890758660313,4.996388382167304,617116000
2018-11-13,4.930340766906738,5.051552240335643,4.780186805114317,4.786371444308816,644712000
2018-11-14,4.877898216247559,5.117600165361843,4.770044960377225,5.103252538582947,526580000
2018-11-15,5.006530284881592,5.0785151716487364,4.836091788136995,4.8719606142460865,840708000
2018-11-16,4.0675129890441895,4.221624597657671,3.9977541439452753,4.040054850732546,1963520000
2018-11-19,3.579451322555542,4.0029493705978,3.5777197365459137,4.002207666726646,1697820000
2018-11-20,3.6877987384796143,3.815936547258066,3.2976956142785774,3.3162483512074563,1692032000
2018-11-21,3.579698085784912,3.8416634234545715,3.5524874183724475,3.824842270731728,1025496000
2018-11-23,3.586872100830078,3.7004150650182996,3.532203292433255,3.5450665692220227,411968000
2018-11-26,3.7860052585601807,3.7963947733887093,3.6254617760851735,3.707836190930004,814832000
2018-11-27,3.802825689315796,3.883963208046904,3.7241619315247965,3.760030521513061,738060000
2018-11-28,3.959658622741699,3.9648533793306,3.787983477109452,3.920326624670497,804524000
2018-11-29,3.8965163230895996,3.9990300513099,3.866306995508318,3.9618874509163176,549172000
2018-11-30,4.046820640563965,4.05746803205743,3.855906969630096,3.9061734352238338,729564000
2018-12-03,4.210495948791504,4.325390862277415,4.1436389826089135,4.273886278459166,890804000
2018-12-04,3.890326738357544,4.170877805423308,3.8752218354305326,4.165925331778989,812112000
2018-12-06,3.9195451736450195,3.924497410513186,3.7343268862961385,3.7499267512291925,692308000
2018-12-07,3.6550891399383545,3.9339071020600067,3.605813306355245,3.9237546735982303,681676000
2018-12-10,3.760326623916626,3.78508851645278,3.6065557860673674,3.610270140791863,629472000
2018-12-11,3.6694507598876953,3.8601164740954412,3.590460566960948,3.8519450829701536,671912000
2018-12-12,3.6870317459106445,3.7831074053135567,3.586003613639559,3.675145999944551,654136000
2018-12-13,3.686783790588379,3.797964343397347,3.6508793091919505,3.733831335221216,471384000
2018-12-14,3.6263654232025146,3.7288791571454554,3.602841649028397,3.645184206394901,471820000
2018-12-17,3.5552978515625,3.6684591800200077,3.4973552104475703,3.5964025147121053,662868000
2018-12-18,3.638498067855835,3.7224404871048242,3.5718888288257578,3.5991267171907424,564372000
2018-12-19,3.4297566413879395,3.6583081228484264,3.3782520555774735,3.604822500604131,745364000
2018-12-20,3.3453190326690674,3.511223101443563,3.2856430548572284,3.4213377937059306,749588000
2018-12-21,3.208385944366455,3.404747047028429,3.1809003349097695,3.3718137648403164,863740000
2018-12-24,3.146728754043579,3.2185379455360095,3.0828432344323438,3.1321192921432983,463840000
2018-12-26,3.295795440673828,3.2967858408120705,3.081853425117454,3.19278626959552,695100000
2018-12-27,3.248004913330078,3.277966760350411,3.0996817507019645,3.2435478766439565,637044000
2018-12-28,3.3094143867492676,3.4020236512278625,3.226710068592887,3.2685574277578042,628728000
2018-12-31,3.3057000637054443,3.385185222164874,3.2749952987569935,3.352747375093456,465140000
2019-01-02,3.3730521202087402,3.429013743136944,3.2202719163607765,3.234881381222815,508752000
2019-01-03,3.1692628860473633,3.3468050027285576,3.161834411800639,3.3128813142677016,705552000
2019-01-04,3.372309923171997,3.4104429320170873,3.211605786577287,3.242310320941079,585620000
2019-01-07,3.5508415699005127,3.5877366873539573,3.378251727789185,3.429508826663818,709160000
2019-01-08,3.46244215965271,3.634536816055823,3.389890036843315,3.632308061543531,786016000
2019-01-09,3.5305373668670654,3.577832398815382,3.463185196648294,3.513699147202186,617260000
2019-01-10,3.596155881881714,3.6048224734389516,3.450804153386844,3.5112230484738736,523156000
2019-01-11,3.6852986812591553,3.708079538497349,3.546137301225491,3.5738703955257685,874764000
2019-01-14,3.725165367126465,3.750422463429063,3.6095277512792596,3.633051529019275,730168000
2019-01-15,3.7110509872436523,3.797221943267232,3.692727166916526,3.7578505840273353,617012000
2019-01-16,3.6855461597442627,3.7712219153154525,3.680098722595817,3.7382888658650337,470104000
2019-01-17,3.7568600177764893,3.7967265753472876,3.6253748349137225,3.6526129641538416,493436000
2019-01-18,3.885869026184082,3.911869037587816,3.7551267594139857,3.806631345995397,651336000
2019-01-22,3.6838130950927734,3.8672980837653896,3.653603762135762,3.85566005430992,661552000
2019-01-23,3.696688652038574,3.8276786281555033,3.6654889238183594,3.7390314439548784,591020000
2019-01-24,3.9084033966064453,3.925984066556023,3.776422977941209,3.781127734112032,708972000
2019-01-25,3.965602159500122,3.9836782623502893,3.746460406726317,3.848974150204566,1154572000
2019-01-28,3.417375326156616,3.507260623513946,3.243795322037681,3.381223127206372,2511528000
2019-01-29,3.258652687072754,3.419604521098029,3.2440432219899566,3.371318852816988,1153932000
2019-01-30,3.4020237922668457,3.4163855399650047,3.255186215779982,3.3346716185944336,974228000
2019-01-31,3.5595083236694336,3.59516532462294,3.37701376428753,3.3988042193554775,842852000
2019-02-01,3.583775520324707,3.634784914001765,3.530537844051545,3.578080364393142,625048000
2019-02-04,3.693964719772339,3.7311073186872235,3.5775842144138106,3.5996221501393917,528592000
2019-02-05,3.713031768798828,3.7496791731204335,3.672174809486618,3.7058507771176155,542424000
2019-02-06,3.7885549068450928,3.852935634337346,3.740764679334383,3.7462121158666477,702464000
2019-02-07,3.6503841876983643,3.7444790489285333,3.6075464299573263,3.7422505305478992,637120000
2019-02-08,3.6689555644989014,3.6796029558674137,3.5689178345378014,3.5832795804759408,461604000
2019-02-11,3.6263654232025146,3.6791078903680257,3.5780797566191254,3.6248795868615664,495180000
2019-02-12,3.7432405948638916,3.7588406944226036,3.650383860208368,3.6647458416340464,591060000
2019-02-13,3.785583734512329,3.8586310580795686,3.7590885235415303,3.7727075881158356,605372000
2019-02-14,3.8264400959014893,3.8546686207910352,3.7415070393100787,3.7845927447064582,827264000
2019-02-15,3.896021842956543,4.057716138051119,3.8732409840151694,4.034935515256683,1516748000
2019-02-19,3.878687858581543,3.9591638895349415,3.8663071487243155,3.8853736497137206,551892000
2019-02-20,3.925983190536499,3.9930876443945174,3.8967644957676106,3.907907088268035,540988000
2019-02-21,3.857145071029663,3.9631254384785057,3.8425356068869903,3.9386115010375433,448548000
2019-02-22,3.94183087348938,3.960649894447038,3.8952787573494283,3.908897822960406,401740000
2019-02-25,3.9294493198394775,4.09262940946837,3.9207824933063686,4.025277486382868,656020000
2019-02-26,3.890078067779541,3.9807062824177173,3.8566495873057502,3.9247446663612737,488464000
2019-02-27,3.848231554031372,3.9022121456582624,3.7912792893798266,3.875717168040082,500256000
2019-02-28,3.8236913681030273,3.8643426940138186,3.8013829817409506,3.8420340712614696,324944000
2019-03-01,3.8779757022857666,3.9201139220134413,3.815263728497613,3.8735138360064068,357188000
2019-03-04,3.8861560821533203,3.939200883740636,3.8296408345573885,3.9163965477958653,409992000
2019-03-05,3.879711389541626,3.917883695502126,3.8162557224446934,3.870539918606182,362924000
2019-03-06,3.768911600112915,3.8792150871425233,3.766185074620006,3.8707875372597664,403524000
2019-03-07,3.6997551918029785,3.7550310443588213,3.653650810029538,3.7453638631214803,450104000
2019-03-08,3.733962059020996,3.7446206618690914,3.58920395909673,3.61052116479292,422416000
2019-03-11,3.9942281246185303,4.017032220525099,3.7104132468627493,3.7575092789922193,859728000
2019-03-12,4.028435230255127,4.074787111462643,3.9458931773160653,4.021990285337991,579576000
2019-03-13,4.179638385772705,4.208887435194801,4.058428293901747,4.065864661185233,768900000
2019-03-14,4.103788375854492,4.200706976177281,4.0961042731064214,4.188808980129908,519384000
2019-03-15,4.209136009216309,4.251769956100465,4.1434492744807985,4.146919484957192,661484000
2019-03-18,4.187817096710205,4.294402629756358,4.160798635174207,4.240613916460844,486992000
2019-03-19,4.355377674102783,4.399747167200158,4.2654000033125685,4.2822550966381,854972000
2019-03-20,4.322908401489258,4.437673521455852,4.2882058347189105,4.3843807498112275,719148000
2019-03-21,4.559381008148193,4.585655799666375,4.34100498695389,4.345962566150645,824312000
2019-03-22,4.399749279022217,4.580696600692123,4.385868440404318,4.532113665529477,747644000
2019-03-25,4.3075408935546875,4.423297453120556,4.241358694459646,4.359098568846415,525212000
2019-03-26,4.3841328620910645,4.505094712857802,4.327865357021131,4.449075417579673,703508000
2019-03-27,4.374961853027344,4.4560163056173785,4.305557660121188,4.409664422261027,474372000
2019-03-28,4.393553256988525,4.45923951405101,4.34050820984526,4.400989151580847,480264000
2019-03-29,4.450811386108398,4.475103328561793,4.40991255062805,4.460230594950168,456896000
2019-04-01,4.5182318687438965,4.548472328288547,4.470888101591923,4.542523331173803,483824000
2019-04-02,4.536078453063965,4.580447958692014,4.499393521901843,4.542275660034518,440920000
2019-04-03,4.675384998321533,4.7343790458682875,4.580697426859781,4.585655005197632,783504000
2019-04-04,4.666460037231445,4.708846229198485,4.603748065144978,4.660015093181668,457376000
2019-04-05,4.7331390380859375,4.750490560887049,4.673154046983878,4.709591252026839,481744000
