date,source_url,filing_type
2002-08-13,https://www.sec.gov/Archives/edgar/data/2488/000101287002003407/d8k.htm,8-K
2002-08-28,https://www.sec.gov/Archives/edgar/data/2488/000089843002003291/d8k.htm,8-K
2002-10-18,https://www.sec.gov/Archives/edgar/data/2488/000101287002004076/d8k.htm,8-K
2002-11-18,https://www.sec.gov/Archives/edgar/data/2488/000101287002004446/d8k.htm,8-K
2002-11-26,https://www.sec.gov/Archives/edgar/data/2488/000101287002004523/d8k.htm,8-K
2003-01-21,https://www.sec.gov/Archives/edgar/data/2488/000089843003000149/d8k.htm,8-K
2003-04-04,https://www.sec.gov/Archives/edgar/data/2488/000101287003001576/d8k.htm,8-K
2003-04-23,https://www.sec.gov/Archives/edgar/data/2488/000101287003001936/d8k.htm,8-K
2003-07-14,https://www.sec.gov/Archives/edgar/data/2488/000119312503019245/d8k.htm,8-K
2003-07-16,https://www.sec.gov/Archives/edgar/data/2488/000119312503020249/d8k.htm,8-K
2003-10-17,https://www.sec.gov/Archives/edgar/data/2488/000119312503063145/d8k.htm,8-K
2003-11-24,https://www.sec.gov/Archives/edgar/data/2488/000119312503085746/d8k.htm,8-K
2004-01-20,https://www.sec.gov/Archives/edgar/data/2488/000119312504006178/d8k.htm,8-K
2004-04-14,https://www.sec.gov/Archives/edgar/data/2488/000119312504062410/d8k.htm,8-K
2004-04-26,https://www.sec.gov/Archives/edgar/data/2488/000119312504069741/d8k.htm,8-K
2004-07-14,https://www.sec.gov/Archives/edgar/data/2488/000119312504118201/d8k.htm,8-K
2004-09-21,https://www.sec.gov/Archives/edgar/data/2488/000119312504159521/d8k.htm,8-K
2004-10-07,https://www.sec.gov/Archives/edgar/data/2488/000119312504168381/d8k.htm,8-K
2004-10-13,https://www.sec.gov/Archives/edgar/data/2488/000119312504170897/d8k.htm,8-K
2004-10-15,https://www.sec.gov/Archives/edgar/data/2488/000119312504172256/d8k.htm,8-K
2004-10-21,https://www.sec.gov/Archives/edgar/data/2488/000119312504175594/d8k.htm,8-K
2004-10-22,https://www.sec.gov/Archives/edgar/data/2488/000119312504176362/d8k.htm,8-K
2004-11-02,https://www.sec.gov/Archives/edgar/data/2488/000119312504183871/d8k.htm,8-K
2004-11-08,https://www.sec.gov/Archives/edgar/data/2488/000119312504189660/d8k.htm,8-K
2004-11-17,https://www.sec.gov/Archives/edgar/data/2488/000119312504199053/d8k.htm,8-K
2005-01-11,https://www.sec.gov/Archives/edgar/data/2488/000119312505004693/d8k.htm,8-K
2005-01-18,https://www.sec.gov/Archives/edgar/data/2488/000119312505007687/d8k.htm,8-K
2005-02-10,https://www.sec.gov/Archives/edgar/data/2488/000119312505025081/d8k.htm,8-K
2005-03-02,https://www.sec.gov/Archives/edgar/data/2488/000119312505040241/d8k.htm,8-K
2005-03-31,https://www.sec.gov/Archives/edgar/data/2488/000119312505066983/d8k.htm,8-K
2005-04-13,https://www.sec.gov/Archives/edgar/data/2488/000119312505075683/d8k.htm,8-K
2005-04-13,https://www.sec.gov/Archives/edgar/data/2488/000119312505075646/d8k.htm,8-K
2005-05-04,https://www.sec.gov/Archives/edgar/data/2488/000119312505095827/d8k.htm,8-K
2005-06-16,https://www.sec.gov/Archives/edgar/data/2488/000119312505126527/d8k.htm,8-K
2005-06-28,https://www.sec.gov/Archives/edgar/data/2488/000119312505133207/d8k.htm,8-K
2005-07-13,https://www.sec.gov/Archives/edgar/data/2488/000119312505141621/d8k.htm,8-K
2005-08-02,https://www.sec.gov/Archives/edgar/data/2488/000119312505154965/d8k.htm,8-K
2005-09-23,https://www.sec.gov/Archives/edgar/data/2488/000119312505190657/d8k.htm,8-K
2005-10-11,https://www.sec.gov/Archives/edgar/data/2488/000119312505199587/d8k.htm,8-K
2005-10-14,https://www.sec.gov/Archives/edgar/data/2488/000119312505201830/d8k.htm,8-K
2005-10-21,https://www.sec.gov/Archives/edgar/data/2488/000119312505205879/d8k.htm,8-K
2005-10-27,https://www.sec.gov/Archives/edgar/data/2488/000119312505209954/d8k.htm,8-K
2005-11-01,https://www.sec.gov/Archives/edgar/data/2488/000119312505212861/d8k.htm,8-K
2005-12-21,https://www.sec.gov/Archives/edgar/data/2488/000119312505246713/d8k.htm,8-K
2006-01-12,https://www.sec.gov/Archives/edgar/data/2488/000119312506005587/d8k.htm,8-K
2006-01-18,https://www.sec.gov/Archives/edgar/data/2488/000119312506008025/d8k.htm,8-K
2006-01-23,https://www.sec.gov/Archives/edgar/data/2488/000119312506009989/d8k.htm,8-K
2006-01-23,https://www.sec.gov/Archives/edgar/data/2488/000119312506009727/d8k.htm,8-K
2006-01-27,https://www.sec.gov/Archives/edgar/data/2488/000119312506013986/d8k.htm,8-K
2006-02-15,https://www.sec.gov/Archives/edgar/data/2488/000119312506032729/d8k.htm,8-K
2006-03-02,https://www.sec.gov/Archives/edgar/data/2488/000119312506043959/d8k.htm,8-K
2006-03-22,https://www.sec.gov/Archives/edgar/data/2488/000119312506060776/d8k.htm,8-K
2006-04-12,https://www.sec.gov/Archives/edgar/data/2488/000119312506078788/d8k.htm,8-K
2006-05-10,https://www.sec.gov/Archives/edgar/data/2488/000119312506105987/d8k.htm,8-K
2006-07-20,https://www.sec.gov/Archives/edgar/data/2488/000119312506150201/d8k.htm,8-K
2006-07-24,https://www.sec.gov/Archives/edgar/data/2488/000119312506151361/d8k.htm,8-K
2006-07-31,https://www.sec.gov/Archives/edgar/data/2488/000119312506156973/d8k.htm,8-K
2006-09-15,https://www.sec.gov/Archives/edgar/data/2488/000119312506191828/d8k.htm,8-K
2006-10-04,https://www.sec.gov/Archives/edgar/data/2488/000119312506202578/d8k.htm,8-K
2006-10-18,https://www.sec.gov/Archives/edgar/data/2488/000119312506210168/d8k.htm,8-K
