date,source_url,filing_type
2020-05-21,https://www.sec.gov/Archives/edgar/data/1045810/000104581020000063/nvda-20200521.htm,8-K
2020-06-15,https://www.sec.gov/Archives/edgar/data/1045810/000104581020000103/a8-k2020annualmeetingr.htm,8-K
2020-07-13,https://www.sec.gov/Archives/edgar/data/1045810/000104581020000127/nvda-20200713.htm,8-K
2020-08-19,https://www.sec.gov/Archives/edgar/data/1045810/000104581020000145/nvda-20200819.htm,8-K
2020-09-14,https://www.sec.gov/Archives/edgar/data/1045810/000119312520244601/d13958d8k.htm,8-K
2020-11-09,https://www.sec.gov/Archives/edgar/data/1045810/000104581020000181/nvda-20201109.htm,8-K
2020-11-18,https://www.sec.gov/Archives/edgar/data/1045810/000104581020000187/nvda-20201118.htm,8-K
2021-02-24,https://www.sec.gov/Archives/edgar/data/1045810/000104581021000007/nvda-20210224.htm,8-K
2021-03-19,https://www.sec.gov/Archives/edgar/data/1045810/000104581021000034/nvda-20210315.htm,8-K
2021-04-12,https://www.sec.gov/Archives/edgar/data/1045810/000104581021000047/nvda-20210412.htm,8-K
2021-05-21,https://www.sec.gov/Archives/edgar/data/1045810/000104581021000056/nvda-20210521.htm,8-K
2021-05-26,https://www.sec.gov/Archives/edgar/data/1045810/000104581021000063/nvda-20210526.htm,8-K
2021-06-07,https://www.sec.gov/Archives/edgar/data/1045810/000104581021000075/nvda-20210603.htm,8-K
2021-06-16,https://www.sec.gov/Archives/edgar/data/1045810/000119312521192149/d80739d8k.htm,8-K
2021-06-28,https://www.sec.gov/Archives/edgar/data/1045810/000104581021000117/nvda-20210628.htm,8-K
2021-08-18,https://www.sec.gov/Archives/edgar/data/1045810/000104581021000128/nvda-20210818.htm,8-K
2021-11-17,https://www.sec.gov/Archives/edgar/data/1045810/000104581021000160/nvda-20211117.htm,8-K
2022-02-08,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000005/nvda-20220208.htm,8-K
2022-02-16,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000008/nvda-20220216.htm,8-K
2022-03-09,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000023/nvda-20220303.htm,8-K
2022-05-25,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000073/nvda-20220525.htm,8-K
2022-06-06,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000088/nvda-20220602.htm,8-K
2022-08-08,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000133/nvda-20220808.htm,8-K
2022-08-24,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000136/nvda-20220824.htm,8-K
2022-08-31,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000146/nvda-20220826.htm,8-K
2022-09-01,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000151/nvda-20220831.htm,8-K
2022-11-16,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000163/nvda-20221116.htm,8-K
2023-02-22,https://www.sec.gov/Archives/edgar/data/1045810/000104581023000014/nvda-20230222.htm,8-K
2023-03-08,https://www.sec.gov/Archives/edgar/data/1045810/000104581023000039/nvda-20230302.htm,8-K
2023-05-24,https://www.sec.gov/Archives/edgar/data/1045810/000104581023000087/nvda-20230524.htm,8-K
2023-06-27,https://www.sec.gov/Archives/edgar/data/1045810/000104581023000146/nvda-20230622.htm,8-K
2023-07-24,https://www.sec.gov/Archives/edgar/data/1045810/000104581023000164/nvda-20230724.htm,8-K
2023-08-23,https://www.sec.gov/Archives/edgar/data/1045810/000104581023000171/nvda-20230823.htm,8-K
2023-10-17,https://www.sec.gov/Archives/edgar/data/1045810/000104581023000217/nvda-20231017.htm,8-K
2023-10-24,https://www.sec.gov/Archives/edgar/data/1045810/000104581023000221/nvda-20231023.htm,8-K
2023-11-21,https://www.sec.gov/Archives/edgar/data/1045810/000104581023000225/nvda-20231121.htm,8-K
2024-02-21,https://www.sec.gov/Archives/edgar/data/1045810/000104581024000028/nvda-20240221.htm,8-K
2024-03-14,https://www.sec.gov/Archives/edgar/data/1045810/000104581024000069/nvda-20240308.htm,8-K
2024-05-22,https://www.sec.gov/Archives/edgar/data/1045810/000104581024000113/nvda-20240522.htm,8-K
2024-06-07,https://www.sec.gov/Archives/edgar/data/1045810/000104581024000144/nvda-20240607.htm,8-K
2024-07-02,https://www.sec.gov/Archives/edgar/data/1045810/000104581024000206/nvda-20240626.htm,8-K
2024-08-28,https://www.sec.gov/Archives/edgar/data/1045810/000104581024000262/nvda-20240828.htm,8-K
